fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,pickup_hour,pickup_dayofweek,pickup_month,pickup_day,peak_hour,pickup_day_name
12.9,2010-03-14 01:32:00+00:00,-73.987488,40.719938,-73.94801,40.778665,4,7.328173139,1,6,3,14,0,Sunday
9,2012-10-21 17:50:00+00:00,-73.979022,40.764967,-73.986327,40.757105,6,1.069011677,17,6,10,21,1,Sunday
4.5,2014-12-12 14:29:42+00:00,-73.957142,40.782764,-73.954997,40.779259,1,0.429550934,14,4,12,12,0,Friday
4.5,2011-09-03 22:08:00+00:00,-73.952227,40.781197,-73.944072,40.776027,1,0.895537077,22,5,9,3,0,Saturday
8.5,2013-04-23 08:17:18+00:00,-73.98624,40.76887,-73.970125,40.784101,1,2.170164313,8,1,4,23,1,Tuesday
4.1,2010-11-03 18:37:00+00:00,-73.98111,40.779655,-73.977582,40.784177,1,0.58401047,18,2,11,3,1,Wednesday
7.7,2011-02-03 10:54:00+00:00,-73.992853,40.751808,-73.9971,40.741823,1,1.166501775,10,3,2,3,0,Thursday
5.5,2014-04-03 06:51:00+00:00,-73.991147,40.732957,-74.001808,40.724492,1,1.301152671,6,3,4,3,0,Thursday
5.3,2012-07-26 20:22:00+00:00,-73.952405,40.772382,-73.964423,40.760555,1,1.659478608,20,3,7,26,0,Thursday
10,2013-02-28 03:56:00+00:00,-73.950443,40.77977,-73.979235,40.758055,6,3.421888437,3,3,2,28,0,Thursday
9.7,2010-06-16 06:46:58+00:00,-73.994758,40.750419,-73.958856,40.764165,3,3.388302618,6,2,6,16,0,Wednesday
4.9,2012-04-19 12:11:00+00:00,-73.991082,40.741942,-73.987937,40.73808,1,0.504600264,12,3,4,19,0,Thursday
8.5,2012-12-07 08:03:44+00:00,-73.9633,40.770684,-73.975371,40.752609,1,2.252347683,8,4,12,7,1,Friday
7,2015-03-19 01:00:15+00:00,-73.95119476,40.71105194,-73.96401215,40.71954727,6,1.435031372,1,3,3,19,0,Thursday
4.5,2010-10-24 18:00:28+00:00,-73.988099,40.723716,-73.980509,40.734396,1,1.348830601,18,6,10,24,1,Sunday
16.5,2014-04-04 23:07:00+00:00,-74.00527,40.746092,-73.951407,40.7777,1,5.738665677,23,4,4,4,0,Friday
6.1,2009-09-28 15:41:00+00:00,-73.987608,40.738135,-74.006698,40.734448,5,1.659850888,15,0,9,28,0,Monday
7.3,2010-01-06 10:50:26+00:00,-73.95568,40.785014,-73.975046,40.763944,1,2.854538046,10,2,1,6,0,Wednesday
10,2014-04-09 10:08:00+00:00,-73.983227,40.760867,-73.984213,40.748337,1,1.39574559,10,2,4,9,0,Wednesday
10.5,2014-11-25 15:44:00+00:00,-73.98629,40.75199,-73.9834,40.74433,1,0.885862665,15,1,11,25,0,Tuesday
6.5,2009-11-18 14:56:00+00:00,-73.960318,40.781617,-73.969388,40.789408,1,1.15483017,14,2,11,18,0,Wednesday
17.7,2011-11-11 22:10:54+00:00,-73.9856,40.7232,-73.9195,40.7018,2,6.058131785,22,4,11,11,0,Friday
4.5,2012-01-09 10:46:48+00:00,-73.997348,40.744825,-73.987473,40.741523,1,0.909349974,10,0,1,9,0,Monday
8.9,2011-12-16 20:07:21+00:00,-73.982114,40.752576,-73.9782,40.765891,2,1.516817231,20,4,12,16,0,Friday
11.7,2010-01-23 09:39:45+00:00,-73.954686,40.783139,-74.000418,40.757584,2,4.78602935,9,5,1,23,1,Saturday
11.5,2014-10-25 09:34:46+00:00,-73.9856,40.723178,-73.96797,40.759445,1,4.297538144,9,5,10,25,1,Saturday
4.1,2010-07-25 15:37:33+00:00,-73.983529,40.767796,-73.985353,40.763258,3,0.527466346,15,6,7,25,0,Sunday
50.33,2014-11-19 10:49:00+00:00,-73.984452,40.754707,-73.99256,40.634612,1,13.37143847,10,2,11,19,0,Wednesday
17.7,2012-08-04 07:12:00+00:00,-74.003792,40.753222,-73.964598,40.717622,1,5.155130901,7,5,8,4,1,Saturday
15.7,2011-12-04 12:44:00+00:00,-73.94708,40.791317,-73.978043,40.725342,2,7.785844028,12,6,12,4,0,Sunday
6.5,2009-03-31 10:22:08+00:00,-73.976754,40.750917,-73.98829,40.731956,1,2.321589299,10,1,3,31,0,Tuesday
12.1,2012-07-03 08:13:00+00:00,-73.975485,40.789647,-73.979282,40.751747,1,4.226400465,8,1,7,3,1,Tuesday
5.3,2010-02-11 10:46:03+00:00,-74.01017,40.712323,-74.006746,40.711744,1,0.295687649,10,3,2,11,0,Thursday
7.3,2010-03-20 07:59:32+00:00,-73.982282,40.770504,-73.986125,40.748445,1,2.474113011,7,5,3,20,1,Saturday
4.9,2011-10-22 01:31:00+00:00,-73.960057,40.76211,-73.950582,40.776345,2,1.772602267,1,5,10,22,0,Saturday
12.9,2009-06-07 02:36:04+00:00,-74.005164,40.751279,-73.954547,40.770002,1,4.74435045,2,6,6,7,0,Sunday
12,2013-05-19 11:22:23+00:00,-73.963425,40.764442,-73.990542,40.756448,2,2.45078705,11,6,5,19,0,Sunday
5.5,2015-04-01 20:49:12+00:00,-73.98210907,40.76867676,-73.97293854,40.76424789,2,0.915962432,20,2,4,1,0,Wednesday
4.9,2009-05-16 17:26:43+00:00,-73.959487,40.779888,-73.964842,40.770733,1,1.113387206,17,5,5,16,1,Saturday
10.5,2009-08-14 11:07:51+00:00,-73.989593,40.756514,-73.963651,40.776941,2,3.151544744,11,4,8,14,0,Friday
9,2015-03-26 09:18:44+00:00,-73.98230743,40.74996185,-74.00647736,40.7488327,3,2.039897061,9,3,3,26,1,Thursday
10.5,2012-07-04 00:34:56+00:00,-73.983946,40.746244,-73.947689,40.775035,2,4.424270103,0,2,7,4,0,Wednesday
7.7,2009-08-14 02:04:58+00:00,-73.963807,40.710403,-73.981152,40.720841,1,1.866581731,2,4,8,14,0,Friday
5.5,2013-01-18 19:27:31+00:00,-73.996517,40.725617,-74.004336,40.733431,1,1.09042985,19,4,1,18,1,Friday
4.5,2011-06-18 12:25:00+00:00,-73.982183,40.775507,-73.98635,40.76973,1,0.731964765,12,5,6,18,0,Saturday
17.5,2013-03-29 13:32:00+00:00,-74.008783,40.704188,-73.977797,40.75271,1,5.993979936,13,4,3,29,0,Friday
3.7,2011-12-25 02:14:00+00:00,-73.938382,40.79231,-73.9361,40.795167,1,0.371250194,2,6,12,25,0,Sunday
18.9,2009-04-17 07:41:00+00:00,-73.958047,40.779183,-74.011558,40.7018,5,9.714092208,7,4,4,17,1,Friday
3.3,2011-02-21 18:48:00+00:00,-73.97944,40.764012,-73.983548,40.764023,5,0.345976372,18,0,2,21,1,Monday
6.5,2011-08-23 12:36:12+00:00,-73.983565,40.765931,-73.968754,40.759219,1,1.453630078,12,1,8,23,0,Tuesday
9.3,2011-04-13 12:59:00+00:00,-73.977792,40.756318,-73.953807,40.77917,1,3.246041992,12,2,4,13,0,Wednesday
9,2013-01-26 13:51:00+00:00,-73.97957,40.727385,-73.996952,40.721313,1,1.612897772,13,5,1,26,0,Saturday
15,2012-12-23 19:19:48+00:00,-73.982488,40.768466,-73.946835,40.800305,2,4.641610382,19,6,12,23,1,Sunday
4.1,2010-05-02 14:40:32+00:00,-73.998295,40.74041,-74.005731,40.73318,1,1.01923386,14,6,5,2,0,Sunday
10.5,2012-10-04 12:58:42+00:00,-73.983869,40.721592,-74.006895,40.704065,1,2.750402068,12,3,10,4,0,Thursday
10.9,2012-08-18 01:59:00+00:00,-73.988837,40.718815,-73.966752,40.692635,1,3.455435851,1,5,8,18,0,Saturday
14.5,2013-11-29 20:19:50+00:00,-73.948535,40.774087,-73.99192,40.737883,1,5.436933753,20,4,11,29,0,Friday
8.9,2010-02-12 07:51:00+00:00,-73.980897,40.733823,-73.991275,40.749278,2,1.928146717,7,4,2,12,1,Friday
10.9,2011-03-24 19:59:09+00:00,-73.98545,40.744494,-73.953416,40.78689,1,5.431585523,19,3,3,24,1,Thursday
4.5,2012-02-12 15:01:14+00:00,-74.001661,40.737632,-73.991335,40.739897,1,0.905704522,15,6,2,12,0,Sunday
8,2015-06-02 20:57:22+00:00,-73.97133636,40.75314713,-73.98645782,40.75827026,1,1.395273624,20,1,6,2,0,Tuesday
10.5,2012-10-19 18:12:00+00:00,-73.973635,40.747837,-73.982262,40.723807,3,2.769115465,18,4,10,19,1,Friday
11,2015-01-14 12:59:18+00:00,-73.96056366,40.75905991,-73.96838379,40.76489258,1,0.924351813,12,2,1,14,0,Wednesday
8.9,2009-03-27 22:05:00+00:00,-73.980088,40.758288,-73.991137,40.750637,3,1.26092749,22,4,3,27,0,Friday
22.9,2011-09-22 00:29:26+00:00,-74.0138,40.7047,-73.9634,40.6362,1,8.722635322,0,3,9,22,0,Thursday
8,2014-05-03 20:51:00+00:00,-73.97875,40.7369,-73.97875,40.7369,1,0,20,5,5,3,0,Saturday
30.5,2012-10-04 15:09:00+00:00,-73.87293,40.774043,-73.988633,40.693693,5,13.22369649,15,3,10,4,0,Thursday
4,2013-07-26 22:22:00+00:00,-73.98713,40.722487,-73.983127,40.722332,4,0.337782115,22,4,7,26,0,Friday
18,2014-03-02 22:24:26+00:00,-74.001369,40.722589,-73.95394,40.778775,1,7.41582979,22,6,3,2,0,Sunday
26,2013-10-02 07:45:00+00:00,-73.860327,40.729595,-73.970942,40.755395,1,9.750556931,7,2,10,2,1,Wednesday
6.9,2011-10-20 07:01:00+00:00,-73.961875,40.76749,-73.977303,40.752147,1,2.144563395,7,3,10,20,1,Thursday
14.5,2012-04-26 22:06:00+00:00,-73.9801,40.760357,-74.009537,40.712677,1,5.853220685,22,3,4,26,0,Thursday
13.3,2011-04-12 16:56:55+00:00,-73.994183,40.745133,-73.976193,40.794983,1,5.746367237,16,1,4,12,1,Tuesday
4.1,2012-02-13 18:25:00+00:00,-73.970502,40.761687,-73.972517,40.75771,1,0.473669916,18,0,2,13,1,Monday
7,2013-01-09 18:12:00+00:00,-73.96458,40.773022,-73.947937,40.771285,1,1.414742052,18,2,1,9,1,Wednesday
5.7,2010-04-30 08:34:00+00:00,-73.98055,40.76504,-73.979177,40.754537,1,1.173591601,8,4,4,30,1,Friday
18.5,2012-10-28 12:03:00+00:00,-74.009205,40.729367,-73.961143,40.774827,5,6.476302445,12,6,10,28,0,Sunday
11.7,2009-05-03 19:11:00+00:00,-73.985155,40.767632,-73.979898,40.733312,1,3.841817111,19,6,5,3,1,Sunday
6.5,2014-10-28 17:16:00+00:00,-73.962178,40.776092,-73.950075,40.768687,1,1.310235198,17,1,10,28,1,Tuesday
5.7,2011-07-25 16:58:00+00:00,-73.992158,40.749005,-73.984237,40.740283,1,1.177234251,16,0,7,25,1,Monday
17.5,2012-11-25 01:39:11+00:00,-73.991491,40.749809,-73.94166,40.789415,1,6.083158804,1,6,11,25,0,Sunday
4.9,2009-05-07 23:44:32+00:00,-73.98239,40.777212,-73.974627,40.790581,1,1.623905824,23,3,5,7,0,Thursday
16,2013-04-17 23:57:46+00:00,-74.010124,40.720577,-73.985132,40.764324,1,5.300561104,23,2,4,17,0,Wednesday
4.5,2012-06-03 16:26:00+00:00,-73.970177,40.762622,-73.962827,40.772257,3,1.237318909,16,6,6,3,1,Sunday
15.3,2012-02-25 19:21:00+00:00,-73.953777,40.7707,-73.983942,40.72926,1,5.262099862,19,5,2,25,1,Saturday
5,2015-06-06 09:44:30+00:00,-73.98950958,40.76248169,-73.98757172,40.7686615,5,0.706278067,9,5,6,6,1,Saturday
5.3,2009-07-06 08:42:00+00:00,-73.937422,40.792258,-73.9262,40.798542,2,1.175008199,8,0,7,6,1,Monday
10.5,2013-05-18 03:09:00+00:00,-73.997193,40.76369,-74.00758,40.74083,1,2.688282716,3,5,5,18,0,Saturday
7.7,2010-01-22 19:09:21+00:00,-73.951855,40.777795,-73.965711,40.758489,1,2.443367132,19,4,1,22,1,Friday
4.5,2013-03-13 07:38:00+00:00,-73.976842,40.785055,-73.97529,40.780165,1,0.559224377,7,2,3,13,1,Wednesday
22.9,2012-06-24 19:05:15+00:00,-73.997731,40.751451,-73.999118,40.675781,1,8.41493214,19,6,6,24,1,Sunday
10.9,2010-01-12 18:21:00+00:00,-73.982152,40.740292,-73.98245,40.76818,5,3.101105703,18,1,1,12,1,Tuesday
8,2013-07-21 20:21:00+00:00,-73.986972,40.758592,-74.005248,40.740627,2,2.52202897,20,6,7,21,0,Sunday
9,2014-01-24 11:34:00+00:00,-73.97377,40.794132,-73.991192,40.770022,1,3.055977803,11,4,1,24,0,Friday
12,2015-01-31 00:07:59+00:00,-73.97759247,40.73817062,-73.98846436,40.71869278,1,2.351620927,0,5,1,31,0,Saturday
4.9,2012-03-17 18:37:00+00:00,-73.992532,40.737097,-73.985637,40.73259,1,0.767241,18,5,3,17,1,Saturday
13.3,2009-04-29 21:33:00+00:00,-73.977457,40.784248,-74.003058,40.734228,2,5.965314407,21,2,4,29,0,Wednesday
3.5,2013-03-28 12:51:00+00:00,-74.001642,40.726312,-74.002902,40.728052,5,0.220697599,12,3,3,28,0,Thursday
6.9,2012-04-14 01:22:00+00:00,-73.984842,40.728207,-73.965015,40.755497,5,3.463872801,1,5,4,14,0,Saturday
9,2012-10-14 19:31:44+00:00,-73.992105,40.7494,-73.978709,40.744862,1,1.236171289,19,6,10,14,1,Sunday
14.5,2013-09-19 17:18:00+00:00,-73.974478,40.757057,-73.954125,40.784532,1,3.503017596,17,3,9,19,1,Thursday
9.5,2009-02-10 16:51:17+00:00,-73.966948,40.77255,-73.990952,40.739893,1,4.156217437,16,1,2,10,1,Tuesday
16.1,2009-12-22 23:51:00+00:00,-73.9989,40.728093,-73.981147,40.782333,1,6.213822995,23,1,12,22,0,Tuesday
18.1,2009-06-18 00:00:00+00:00,-73.977798,40.746258,-73.8999,40.737173,2,6.640036436,0,3,6,18,0,Thursday
8.1,2009-08-06 15:42:00+00:00,-73.973858,40.757902,-73.981352,40.76628,2,1.125266678,15,3,8,6,0,Thursday
9.7,2010-06-02 03:29:58+00:00,-73.997632,40.721128,-73.993707,40.6916,1,3.299990696,3,2,6,2,0,Wednesday
9.7,2010-12-06 19:52:19+00:00,-73.985997,40.738418,-73.995032,40.759898,1,2.506798631,19,0,12,6,1,Monday
8.5,2010-11-11 10:57:00+00:00,-73.970605,40.757885,-73.998773,40.753515,2,2.421843906,10,3,11,11,0,Thursday
29.7,2012-06-05 12:32:00+00:00,-73.973658,40.756747,-73.872487,40.774478,1,8.745515616,12,1,6,5,0,Tuesday
3.7,2009-02-01 11:36:26+00:00,-73.994866,40.725775,-73.989905,40.735317,1,1.140399771,11,6,2,1,0,Sunday
5.3,2012-08-16 18:36:00+00:00,-73.978992,40.763212,-73.99028,40.767827,6,1.080311336,18,3,8,16,1,Thursday
10,2015-05-09 23:34:38+00:00,-74.01665497,40.70472717,-74.00769043,40.72351456,2,2.221496093,23,5,5,9,0,Saturday
5.7,2011-10-22 16:25:29+00:00,-73.998325,40.745052,-73.996194,40.75878,1,1.537002014,16,5,10,22,1,Saturday
5.3,2009-03-16 17:47:00+00:00,-73.99112,40.723713,-73.976973,40.733648,1,1.625264347,17,0,3,16,1,Monday
5.5,2013-07-26 00:49:00+00:00,-74.005832,40.73643,-73.994043,40.751347,1,1.933299359,0,4,7,26,0,Friday
19.5,2014-09-26 20:33:00+00:00,-73.9913,40.76025,-73.9815,40.72451,6,4.058962154,20,4,9,26,0,Friday
3.5,2015-06-05 20:14:45+00:00,-73.97837067,40.75820923,-73.97937012,40.75661087,1,0.196657757,20,4,6,5,0,Friday
4.9,2010-11-12 18:28:11+00:00,-73.954876,40.780284,-73.963874,40.76796,1,1.56588707,18,4,11,12,1,Friday
10.5,2013-11-30 15:04:25+00:00,-73.975852,40.76033,-73.989989,40.747004,1,1.900968953,15,5,11,30,0,Saturday
8.9,2012-04-09 18:22:00+00:00,-73.972953,40.76413,-73.945105,40.799657,6,4.593858182,18,0,4,9,1,Monday
4,2015-03-30 00:30:18+00:00,-73.99128723,40.75022125,-73.98523712,40.74847412,3,0.545422053,0,0,3,30,0,Monday
16.5,2012-05-04 09:35:00+00:00,-73.93702,40.797927,-73.997647,40.76612,1,6.2101308,9,4,5,4,1,Friday
4.1,2010-10-12 01:20:26+00:00,-73.990507,40.737271,-74.003197,40.74247,1,1.215422771,1,1,10,12,0,Tuesday
6.5,2013-04-08 16:32:00+00:00,-73.989515,40.730215,-73.996938,40.737152,1,0.993065758,16,0,4,8,1,Monday
4.5,2011-12-28 20:26:43+00:00,-73.994713,40.725752,-74.00119,40.731631,4,0.851598166,20,2,12,28,0,Wednesday
7.5,2014-06-19 13:10:08+00:00,-73.949984,40.77206,-73.959239,40.780271,1,1.20038852,13,3,6,19,0,Thursday
6.9,2009-09-03 08:27:14+00:00,-73.976862,40.764931,-73.98485,40.755199,1,1.274240161,8,3,9,3,1,Thursday
5.7,2012-02-07 07:46:16+00:00,-73.968234,40.767868,-73.978452,40.758217,1,1.375577257,7,1,2,7,1,Tuesday
6.1,2012-01-05 08:35:46+00:00,-73.960383,40.773045,-73.970551,40.757554,1,1.923636117,8,3,1,5,1,Thursday
10.1,2011-08-22 11:10:55+00:00,-73.955177,40.78762,-73.970831,40.761619,1,3.177494763,11,0,8,22,0,Monday
13.3,2011-06-01 19:03:00+00:00,-74.01125,40.728512,-73.972423,40.745877,1,3.798667332,19,2,6,1,1,Wednesday
3.7,2011-04-04 23:54:12+00:00,-73.966515,40.764679,-73.970841,40.755992,1,1.032382715,23,0,4,4,0,Monday
6,2012-09-23 12:46:34+00:00,-74.006164,40.735307,-74.003834,40.748048,1,1.430269061,12,6,9,23,0,Sunday
3.3,2009-05-11 20:44:03+00:00,-73.986573,40.740139,-73.990692,40.734849,1,0.682964291,20,0,5,11,0,Monday
17,2014-04-13 22:15:07+00:00,-73.981276,40.744351,-73.955172,40.803469,1,6.931401569,22,6,4,13,0,Sunday
8.5,2010-10-10 01:03:23+00:00,-73.985012,40.732622,-73.991116,40.755079,1,2.549503052,1,6,10,10,0,Sunday
5.5,2013-07-20 10:58:12+00:00,-73.95711,40.766201,-73.957662,40.776092,1,1.100810909,10,5,7,20,0,Saturday
4.5,2011-09-07 22:36:40+00:00,-73.990952,40.744615,-73.998134,40.740601,1,0.751873645,22,2,9,7,0,Wednesday
14,2013-10-31 23:59:42+00:00,-73.963742,40.758808,-73.915764,40.762923,1,4.066704308,23,3,10,31,0,Thursday
14.5,2014-07-14 07:44:00+00:00,-73.983187,40.741297,-74.00568,40.706942,1,4.264511008,7,0,7,14,1,Monday
4,2012-10-16 01:27:00+00:00,-73.984307,40.760535,-73.987728,40.76527,2,0.600186536,1,1,10,16,0,Tuesday
8.3,2009-03-25 18:08:44+00:00,-73.97773,40.785918,-73.993448,40.769369,1,2.266680226,18,2,3,25,1,Wednesday
31.07,2009-09-24 14:19:00+00:00,-73.862743,40.76902,-73.989173,40.755177,2,10.75887436,14,3,9,24,0,Thursday
45,2012-05-09 12:12:04+00:00,-73.80372,40.678895,-73.980581,40.725898,1,15.79852749,12,2,5,9,0,Wednesday
5.7,2012-05-25 00:15:00+00:00,-73.982057,40.76501,-73.980188,40.754707,2,1.156405618,0,4,5,25,0,Friday
6,2014-11-10 17:41:20+00:00,-73.96643,40.804776,-73.976563,40.79458,1,1.418759964,17,0,11,10,1,Monday
11,2015-03-14 11:40:05+00:00,-74.00466919,40.7377243,-74.01024628,40.71137238,1,2.967651745,11,5,3,14,0,Saturday
14.9,2009-09-09 15:44:00+00:00,-73.957028,40.780687,-73.984382,40.741205,1,4.95797978,15,2,9,9,0,Wednesday
8.5,2015-05-13 22:33:52+00:00,-73.98220062,40.76985168,-73.98162842,40.75312805,1,1.860207496,22,2,5,13,0,Wednesday
3.7,2010-12-16 00:11:00+00:00,-73.985603,40.726925,-73.980532,40.734388,3,0.933394732,0,3,12,16,0,Thursday
5.3,2010-03-24 08:47:53+00:00,-73.965996,40.759879,-73.979843,40.755705,1,1.255255462,8,2,3,24,1,Wednesday
7.5,2012-11-10 10:57:00+00:00,-74.009642,40.704892,-74.001137,40.722152,1,2.04872406,10,5,11,10,0,Saturday
7.3,2011-06-11 17:50:00+00:00,-73.981943,40.75118,-73.961555,40.760367,5,1.998154024,17,5,6,11,1,Saturday
6.5,2013-04-01 20:39:32+00:00,-73.98251,40.762232,-73.986332,40.767493,1,0.667704858,20,0,4,1,0,Monday
4.5,2013-12-09 17:39:00+00:00,-73.964522,40.807317,-73.961915,40.801975,1,0.633235984,17,0,12,9,1,Monday
9.7,2010-12-17 00:06:00+00:00,-73.981072,40.753555,-73.987222,40.722442,2,3.498195067,0,4,12,17,0,Friday
16.9,2012-02-24 23:26:51+00:00,-73.988683,40.77781,-73.990627,40.72454,1,5.925616855,23,4,2,24,0,Friday
10.5,2014-06-10 11:30:00+00:00,-73.977355,40.75553,-73.969828,40.762102,1,0.967444118,11,1,6,10,0,Tuesday
6.5,2014-05-28 05:58:43+00:00,-73.98897,40.769306,-73.976746,40.75664,1,1.744557603,5,2,5,28,0,Wednesday
8,2013-12-14 02:57:58+00:00,-74.000896,40.731875,-73.979972,40.724551,1,1.942155566,2,5,12,14,0,Saturday
57.54,2015-06-05 07:23:12+00:00,-73.77677917,40.64522934,-73.98133087,40.755867,1,21.18236919,7,4,6,5,1,Friday
5.3,2010-10-22 07:23:58+00:00,-73.990272,40.756747,-73.977356,40.755414,1,1.097961452,7,4,10,22,1,Friday
3.7,2009-03-12 15:26:00+00:00,-73.955903,40.787833,-73.957803,40.782568,2,0.606902554,15,3,3,12,0,Thursday
4.1,2010-11-13 16:41:31+00:00,-73.98914,40.758534,-73.983434,40.766576,2,1.015180738,16,5,11,13,1,Saturday
9.5,2013-02-11 18:37:00+00:00,-73.980192,40.76397,-73.983727,40.783707,1,2.21474969,18,0,2,11,1,Monday
10.5,2012-03-07 08:34:00+00:00,-73.962603,40.773202,-73.983212,40.756088,1,2.575637122,8,2,3,7,1,Wednesday
9.3,2010-04-30 23:02:00+00:00,-73.948682,40.788898,-73.976696,40.759464,1,4.034436462,23,4,4,30,0,Friday
5.7,2011-10-19 17:34:40+00:00,-73.99071,40.754842,-74.006011,40.748533,1,1.467434249,17,2,10,19,1,Wednesday
5.7,2010-01-05 16:06:00+00:00,-73.979225,40.78493,-73.98435,40.769537,1,1.765185984,16,1,1,5,1,Tuesday
19,2013-11-19 12:15:49+00:00,-73.977913,40.725354,-74.009904,40.718043,1,2.815886199,12,1,11,19,0,Tuesday
31.7,2011-04-16 14:38:00+00:00,-73.86272,40.76884,-73.984197,40.745948,1,10.54364576,14,5,4,16,0,Saturday
3.7,2009-05-09 18:18:42+00:00,-73.954657,40.774132,-73.951474,40.770956,2,0.443353323,18,5,5,9,1,Saturday
6.9,2009-09-18 21:23:55+00:00,-73.973448,40.760426,-73.98404,40.770808,1,1.458910972,21,4,9,18,0,Friday
12,2015-01-12 09:28:31+00:00,-73.99118805,40.75025558,-73.98255157,40.76223373,1,1.517616552,9,0,1,12,1,Monday
6.1,2011-12-02 23:39:00+00:00,-73.98303,40.721377,-74.000807,40.727503,1,1.645661073,23,4,12,2,0,Friday
6.1,2011-02-25 18:04:00+00:00,-73.972543,40.742125,-73.972543,40.742125,3,0,18,4,2,25,1,Friday
6.9,2009-02-10 19:43:00+00:00,-73.975658,40.749085,-73.964507,40.772413,5,2.758742713,19,1,2,10,1,Tuesday
5,2013-03-16 11:40:00+00:00,-73.981277,40.74427,-73.988948,40.741312,1,0.725141609,11,5,3,16,0,Saturday
13,2013-07-07 20:38:49+00:00,-73.996681,40.721301,-73.993429,40.754804,4,3.735425574,20,6,7,7,0,Sunday
7,2014-06-07 09:49:00+00:00,-73.98345,40.77082,-73.9766,40.76001,2,1.333285397,9,5,6,7,1,Saturday
56.8,2013-02-14 05:36:00+00:00,-73.980268,40.748377,-73.78648,40.638685,5,20.38879617,5,3,2,14,0,Thursday
9.3,2009-06-25 09:32:52+00:00,-73.981205,40.737347,-73.982511,40.757908,1,2.288924441,9,3,6,25,1,Thursday
16.1,2011-09-23 13:46:21+00:00,-73.9857,40.7487,-73.9696,40.7674,2,2.482452113,13,4,9,23,0,Friday
10.5,2010-11-08 00:42:00+00:00,-73.996765,40.738228,-73.971912,40.781683,1,5.265893377,0,0,11,8,0,Monday
8.1,2011-10-24 16:45:00+00:00,-73.975433,40.75543,-73.979388,40.772745,1,1.953940249,16,0,10,24,1,Monday
26,2013-02-17 00:05:45+00:00,-74.004526,40.718615,-73.957298,40.804998,1,10.39637037,0,6,2,17,0,Sunday
5.5,2015-01-20 14:26:10+00:00,-73.99450684,40.72765732,-74.00589752,40.73321533,1,1.141567235,14,1,1,20,0,Tuesday
20.9,2009-02-10 16:09:00+00:00,-73.947918,40.776258,-74.010777,40.718892,1,8.290300183,16,1,2,10,1,Tuesday
9.5,2013-01-26 02:49:08+00:00,-74.006638,40.744137,-74.003734,40.720619,1,2.626505023,2,5,1,26,0,Saturday
16.5,2015-03-04 13:50:29+00:00,-73.97708893,40.7388649,-73.98101807,40.76026154,1,2.402109498,13,2,3,4,0,Wednesday
4.5,2014-05-05 13:27:00+00:00,-73.971412,40.794402,-73.966293,40.78946,1,0.69834563,13,0,5,5,0,Monday
5.7,2010-10-16 11:54:28+00:00,-73.953267,40.791233,-73.963476,40.774598,1,2.039687376,11,5,10,16,0,Saturday
9.5,2013-03-16 16:00:15+00:00,-73.970523,40.763058,-73.951257,40.786227,1,3.044520112,16,5,3,16,1,Saturday
6.5,2013-12-13 13:26:00+00:00,-73.970882,40.762787,-73.980417,40.753882,6,1.274932119,13,4,12,13,0,Friday
11.3,2009-04-06 14:30:00+00:00,-74.001232,40.731033,-73.97369,40.763015,1,4.246175109,14,0,4,6,0,Monday
4.9,2009-11-18 13:31:00+00:00,-73.98542,40.755147,-73.994558,40.743507,1,1.505914987,13,2,11,18,0,Wednesday
6.1,2009-08-03 10:07:12+00:00,-73.984404,40.745272,-73.977076,40.762703,1,2.03415158,10,0,8,3,0,Monday
8.9,2010-05-27 00:04:00+00:00,-73.980072,40.784062,-73.947597,40.779303,1,2.785040861,0,3,5,27,0,Thursday
5,2012-09-19 22:52:00+00:00,-73.981073,40.764507,-73.981925,40.768775,3,0.479973454,22,2,9,19,0,Wednesday
16,2014-10-28 22:03:55+00:00,-74.002372,40.72473,-73.988226,40.769658,1,5.135928077,22,1,10,28,0,Tuesday
8.9,2011-06-23 11:44:14+00:00,-73.973723,40.751648,-73.978134,40.760248,1,1.025916601,11,3,6,23,0,Thursday
8.9,2009-10-15 00:49:00+00:00,-74.005908,40.739907,-73.977853,40.726855,2,2.773842364,0,3,10,15,0,Thursday
4.1,2011-05-05 12:48:00+00:00,-73.956542,40.696827,-73.96268,40.70268,2,0.83145382,12,3,5,5,0,Thursday
4,2014-10-30 10:08:00+00:00,-74.00947,40.7212,-74.01174,40.71411,1,0.811252537,10,3,10,30,0,Thursday
11,2015-05-14 12:16:09+00:00,-73.96146393,40.79610062,-73.97891235,40.77229691,6,3.027200519,12,3,5,14,0,Thursday
4.1,2009-07-06 04:05:30+00:00,-73.994408,40.680883,-74.000505,40.6756,1,0.780665363,4,0,7,6,0,Monday
9.8,2009-04-13 20:24:13+00:00,-73.994279,40.735378,-73.999544,40.726671,1,1.064976315,20,0,4,13,0,Monday
4,2013-06-24 20:19:54+00:00,-73.954681,40.7655,-73.960122,40.758096,2,0.942230783,20,0,6,24,0,Monday
32,2014-04-17 13:53:12+00:00,-73.955796,40.787867,-74.002036,40.734786,1,7.071386639,13,3,4,17,0,Thursday
40.5,2013-02-03 02:17:27+00:00,-73.956044,40.771336,-73.772914,40.763432,4,15.44737792,2,6,2,3,0,Sunday
5.5,2014-08-25 11:19:00+00:00,-73.976525,40.747767,-73.971227,40.756732,1,1.092197719,11,0,8,25,0,Monday
